type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-12-15 09:42:27,12.96261890,77.56532205,3.79,822.047,,9.120,74,35,47,,
T,2025-12-15 09:42:28,12.96264307,77.56539657,3.79,821.891,,8.710,74,34,47,,
T,2025-12-15 09:42:29,12.96267050,77.56547065,3.79,821.688,,8.650,74,33,47,,
T,2025-12-15 09:42:30,12.96269585,77.56554519,3.79,821.701,,8.520,73,24,47,,
T,2025-12-15 09:42:31,12.96272169,77.56562015,3.79,821.671,,8.410,74,23,47,,
T,2025-12-15 09:42:32,12.96274462,77.56569200,3.79,822.124,,8.050,74,23,47,,
T,2025-12-15 09:42:33,12.96276899,77.56576110,3.79,822.270,,8.010,74,23,47,,
T,2025-12-15 09:42:34,12.96278572,77.56582733,3.79,822.411,,7.750,74,23,47,,
T,2025-12-15 09:42:35,12.96280839,77.56590330,3.79,822.764,,8.110,74,25,47,,
T,2025-12-15 09:42:36,12.96282995,77.56597492,3.79,823.230,,8.310,74,36,47,,
T,2025-12-15 09:42:37,12.96285596,77.56605396,3.79,823.816,,8.750,75,36,47,,
T,2025-12-15 09:42:38,12.96288095,77.56613604,3.79,823.192,,9.110,75,37,47,,
T,2025-12-15 09:42:39,12.96290237,77.56621979,3.79,823.165,,9.250,74,37,47,,
T,2025-12-15 09:42:40,12.96292529,77.56631550,3.79,823.111,,10.260,74,37,47,,
T,2025-12-15 09:42:41,12.96295191,77.56641309,3.79,822.948,,10.950,75,36,47,,
T,2025-12-15 09:42:42,12.96298127,77.56651105,3.79,822.753,,11.050,75,36,47,,
T,2025-12-15 09:42:43,12.96300883,77.56661224,3.79,822.760,,11.170,74,36,47,,
T,2025-12-15 09:42:44,12.96304180,77.56670866,3.79,822.147,,10.970,73,33,47,,
T,2025-12-15 09:42:45,12.96307388,77.56679941,3.79,822.351,,10.410,71,34,47,,
T,2025-12-15 09:42:46,12.96310598,77.56688252,3.79,822.113,,9.600,66,35,47,,
T,2025-12-15 09:42:47,12.96313465,77.56696165,3.79,821.562,,8.840,61,36,47,,
T,2025-12-15 09:42:48,12.96316647,77.56703491,3.79,821.250,,8.640,62,37,47,,
T,2025-12-15 09:42:49,12.96319835,77.56710629,3.79,821.879,,8.450,62,37,47,,
T,2025-12-15 09:42:50,12.96322621,77.56717380,3.79,821.554,,8.040,63,37,47,,
T,2025-12-15 09:42:51,12.96325497,77.56723769,3.79,821.387,,7.610,62,37,47,,
T,2025-12-15 09:42:52,12.96328764,77.56729172,3.79,821.549,,7.060,61,37,47,,
T,2025-12-15 09:42:53,12.96331454,77.56734417,3.79,821.447,,6.930,60,37,47,,
T,2025-12-15 09:42:54,12.96334995,77.56739992,3.79,821.510,,7.250,59,37,47,,
T,2025-12-15 09:42:55,12.96338723,77.56745727,3.79,821.743,,7.520,56,37,47,,
T,2025-12-15 09:42:56,12.96342400,77.56751018,3.79,821.580,,7.400,54,37,47,,
T,2025-12-15 09:42:57,12.96346077,77.56756361,3.79,821.373,,7.510,56,37,47,,
T,2025-12-15 09:42:58,12.96349959,77.56762302,3.79,820.255,,7.290,58,37,47,,
T,2025-12-15 09:42:59,12.96353463,77.56768059,3.79,819.912,,6.970,59,36,47,,
T,2025-12-15 09:43:00,12.96356575,77.56773332,3.79,819.436,,6.800,60,35,47,,
T,2025-12-15 09:43:01,12.96359588,77.56778812,3.79,819.114,,6.740,60,35,47,,
T,2025-12-15 09:43:02,12.96361969,77.56784212,3.79,818.656,,6.660,62,35,47,,
T,2025-12-15 09:43:03,12.96364905,77.56789657,3.79,818.015,,6.800,62,36,47,,
T,2025-12-15 09:43:04,12.96367569,77.56795343,3.79,817.425,,6.590,61,36,47,,
T,2025-12-15 09:43:05,12.96370418,77.56800227,3.79,817.084,,6.310,60,35,47,,
T,2025-12-15 09:43:06,12.96373650,77.56804476,3.79,816.344,,6.340,55,35,47,,
T,2025-12-15 09:43:07,12.96377038,77.56808781,3.79,816.538,,6.200,51,26,47,,
T,2025-12-15 09:43:08,12.96381215,77.56812951,3.79,816.364,,6.300,45,36,47,,
T,2025-12-15 09:43:09,12.96385528,77.56816885,3.79,816.343,,6.560,38,36,47,,
T,2025-12-15 09:43:10,12.96391013,77.56819931,3.79,816.661,,6.810,31,36,47,,
T,2025-12-15 09:43:11,12.96396892,77.56822570,3.79,816.984,,6.860,20,35,47,,
T,2025-12-15 09:43:12,12.96403425,77.56823604,3.84,817.089,,7.100,11,34,47,,
T,2025-12-15 09:43:13,12.96410843,77.56824156,3.79,817.427,,7.440,4,33,47,,
T,2025-12-15 09:43:14,12.96420302,77.56824232,3.79,815.120,,8.310,359,33,47,,
T,2025-12-15 09:43:15,12.96427820,77.56824012,3.79,814.163,,8.290,356,33,47,,
T,2025-12-15 09:43:16,12.96436206,77.56823879,3.79,814.004,,8.870,3,34,47,,
T,2025-12-15 09:43:17,12.96443184,77.56824325,3.79,812.824,,7.600,2,34,47,,
T,2025-12-15 09:43:18,12.96450336,77.56823643,3.79,812.371,,7.640,1,34,47,,
T,2025-12-15 09:43:19,12.96455394,77.56822748,3.79,811.674,,6.010,1,34,47,,
T,2025-12-15 09:43:20,12.96461471,77.56823195,3.79,810.272,,6.010,2,33,47,,
T,2025-12-15 09:43:21,12.96466865,77.56823554,3.79,810.112,,5.770,1,34,47,,
T,2025-12-15 09:43:22,12.96472721,77.56823413,4.34,810.740,,6.150,359,33,47,,
T,2025-12-15 09:43:23,12.96475053,77.56823132,4.22,810.890,,4.280,359,33,47,,
T,2025-12-15 09:43:24,12.96480217,77.56822615,3.79,810.565,,4.270,358,33,47,,
T,2025-12-15 09:43:25,12.96484052,77.56822645,3.79,811.262,,4.140,357,33,46,,
T,2025-12-15 09:43:26,12.96487974,77.56822507,3.79,810.947,,4.170,357,24,47,,
T,2025-12-15 09:43:27,12.96491212,77.56821778,3.79,810.795,,3.590,356,24,47,,
T,2025-12-15 09:43:28,12.96494637,77.56821817,3.79,810.712,,3.520,358,24,47,,
T,2025-12-15 09:43:29,12.96497242,77.56821867,3.79,811.016,,2.910,1,24,47,,
T,2025-12-15 09:43:30,12.96498687,77.56821810,3.79,811.458,,1.400,2,25,47,,
T,2025-12-15 09:43:31,12.96499832,77.56821675,3.79,811.455,,1.270,4,25,47,,
T,2025-12-15 09:43:32,12.96499695,77.56821091,4.39,811.198,,0.000,,25,47,,
T,2025-12-15 09:43:33,12.96499510,77.56820751,4.55,811.257,,0.000,,25,47,,
T,2025-12-15 09:43:34,12.96499378,77.56820639,4.73,811.073,,0.000,,25,47,,
T,2025-12-15 09:43:35,12.96499310,77.56820537,4.84,811.005,,0.000,,25,47,,
T,2025-12-15 09:43:36,12.96500482,77.56820260,4.20,811.544,,0.750,357,24,47,,
T,2025-12-15 09:43:37,12.96501870,77.56820060,3.82,810.921,,1.040,353,24,47,,
T,2025-12-15 09:43:38,12.96503511,77.56819431,3.79,810.004,,1.370,337,24,47,,
T,2025-12-15 09:43:39,12.96505247,77.56818764,3.83,809.936,,1.770,319,25,47,,
T,2025-12-15 09:43:40,12.96506996,77.56817848,3.79,809.819,,2.130,303,26,47,,
T,2025-12-15 09:43:41,12.96509642,77.56817049,3.79,809.848,,2.640,311,26,47,,
T,2025-12-15 09:43:42,12.96513089,77.56816062,3.79,808.086,,3.730,317,26,47,,
T,2025-12-15 09:43:43,12.96517408,77.56815160,3.79,808.344,,3.760,319,26,47,,
T,2025-12-15 09:43:44,12.96520647,77.56815013,3.92,808.083,,2.580,317,26,47,,
T,2025-12-15 09:43:45,12.96523619,77.56814614,3.90,808.471,,2.830,315,26,47,,
T,2025-12-15 09:43:46,12.96527073,77.56814438,4.00,809.277,,3.120,320,26,47,,
T,2025-12-15 09:43:47,12.96537704,77.56817553,3.90,809.061,,6.020,341,16,47,,
T,2025-12-15 09:43:48,12.96543986,77.56817688,3.79,810.042,,5.960,334,24,47,,
T,2025-12-15 09:43:49,12.96550202,77.56817787,3.79,810.552,,6.320,329,24,47,,
T,2025-12-15 09:43:50,12.96556287,77.56817005,3.79,810.901,,6.520,348,23,47,,
T,2025-12-15 09:43:51,12.96561957,77.56817241,4.10,813.827,,6.530,1,25,47,,
T,2025-12-15 09:43:52,12.96567692,77.56817935,3.79,815.208,,7.180,359,25,47,,
T,2025-12-15 09:43:53,12.96574952,77.56817602,3.79,814.822,,7.420,353,32,47,,
T,2025-12-15 09:43:54,12.96581855,77.56816764,3.79,813.965,,7.480,347,32,47,,
T,2025-12-15 09:43:55,12.96588582,77.56815328,3.79,814.505,,7.740,349,31,47,,
T,2025-12-15 09:43:56,12.96596033,77.56814808,3.79,813.535,,7.680,354,31,47,,
T,2025-12-15 09:43:57,12.96603143,77.56814734,3.79,812.700,,7.870,355,31,47,,
T,2025-12-15 09:43:58,12.96610286,77.56814895,3.79,811.584,,7.710,358,31,47,,
T,2025-12-15 09:43:59,12.96616694,77.56814323,3.79,811.043,,7.470,356,31,47,,
T,2025-12-15 09:44:00,12.96623916,77.56814041,3.79,810.415,,7.750,356,32,47,,
T,2025-12-15 09:44:01,12.96631364,77.56813193,3.79,809.156,,8.160,352,32,47,,
T,2025-12-15 09:44:02,12.96638608,77.56813403,3.79,809.378,,8.080,356,32,47,,
T,2025-12-15 09:44:03,12.96645788,77.56813684,3.79,809.470,,7.980,358,24,47,,
T,2025-12-15 09:44:04,12.96654099,77.56813315,3.79,808.651,,8.870,358,24,47,,
T,2025-12-15 09:44:05,12.96662511,77.56812542,3.79,808.358,,8.920,359,24,47,,
T,2025-12-15 09:44:06,12.96670981,77.56811680,9.94,808.065,,8.720,358,24,47,,
T,2025-12-15 09:44:07,12.96678103,77.56811254,9.94,809.230,,7.970,358,24,47,,
T,2025-12-15 09:44:08,12.96684635,77.56811189,9.94,808.955,,7.030,358,24,47,,
T,2025-12-15 09:44:09,12.96690533,77.56810766,9.94,808.924,,6.540,358,24,47,,
T,2025-12-15 09:44:10,12.96696680,77.56810452,9.94,808.700,,6.430,359,23,47,,
T,2025-12-15 09:44:11,12.96701708,77.56810053,9.94,807.972,,6.100,1,23,47,,
